suserID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
63691080@N00,5704,13,1672531200,1672531220,8747,11,1
63691080@N00,5704,2,1672531200,1672531220,8748,11,1
63691080@N00,5704,4,1672531200,1672531220,8749,11,1
63691080@N00,5704,1,1672531200,1672531220,8750,11,1
77179348@N00,6479,27,1672531200,1672531220,8751,6,1
77179348@N00,6479,5,1672531200,1672531220,8752,6,1
77179348@N00,6479,4,1672531200,1672531220,8753,6,1
77179348@N00,6479,3,1672531200,1672531220,8754,6,1
77179348@N00,6479,2,1672531200,1672531220,8755,6,1
77179348@N00,6479,1,1672531200,1672531220,8756,6,1
79761301@N00,6731,27,1672531200,1672531220,8757,5,1
79761301@N00,6731,25,1672531200,1672531220,8758,5,1
79761301@N00,6731,22,1672531200,1672531220,8759,5,1
79761301@N00,6731,16,1672531200,1672531220,8760,5,1
79761301@N00,6731,1,1672531200,1672531220,8761,5,1
8068835@N04,6783,27,1672531200,1672531220,8762,3,1
8068835@N04,6783,6,1672531200,1672531220,8763,3,1
8068835@N04,6783,1,1672531200,1672531220,8764,3,1
95782054@N05,7758,27,1672531200,1672531220,8765,11,1
95782054@N05,7758,14,1672531200,1672531220,8766,11,1
95782054@N05,7758,15,1672531200,1672531220,8767,11,1
95782054@N05,7758,12,1672531200,1672531220,8768,11,1
95782054@N05,7758,26,1672531200,1672531220,8769,11,1
95782054@N05,7758,23,1672531200,1672531220,8770,11,1
95782054@N05,7758,20,1672531200,1672531220,8771,11,1
95782054@N05,7758,19,1672531200,1672531220,8772,11,1
95782054@N05,7758,11,1672531200,1672531220,8773,11,1
95782054@N05,7758,8,1672531200,1672531220,8774,11,1
95782054@N05,7758,1,1672531200,1672531220,8775,11,1
98889314@N02,8064,27,1672531200,1672531220,8776,12,1
98889314@N02,8064,16,1672531200,1672531220,8777,12,1
98889314@N02,8064,14,1672531200,1672531220,8778,12,1
98889314@N02,8064,9,1672531200,1672531220,8779,12,1
98889314@N02,8064,17,1672531200,1672531220,8780,12,1
98889314@N02,8064,4,1672531200,1672531220,8781,12,1
98889314@N02,8064,5,1672531200,1672531220,8782,12,1
98889314@N02,8064,6,1672531200,1672531220,8783,12,1
98889314@N02,8064,7,1672531200,1672531220,8784,12,1
98889314@N02,8064,10,1672531200,1672531220,8785,12,1
98889314@N02,8064,2,1672531200,1672531220,8786,12,1
98889314@N02,8064,1,1672531200,1672531220,8787,12,1
12659736@N02,566,27,1672531200,1672531220,8788,5,1
12659736@N02,566,25,1672531200,1672531220,8789,5,1
12659736@N02,566,6,1672531200,1672531220,8790,5,1
12659736@N02,566,2,1672531200,1672531220,8791,5,1
12659736@N02,566,1,1672531200,1672531220,8792,5,1
17145135@N00,1052,27,1672531200,1672531220,8793,14,1
17145135@N00,1052,2,1672531200,1672531220,8794,14,1
17145135@N00,1052,4,1672531200,1672531220,8795,14,1
17145135@N00,1052,17,1672531200,1672531220,8796,14,1
17145135@N00,1052,6,1672531200,1672531220,8797,14,1
17145135@N00,1052,15,1672531200,1672531220,8798,14,1
17145135@N00,1052,25,1672531200,1672531220,8799,14,1
17145135@N00,1052,21,1672531200,1672531220,8800,14,1
17145135@N00,1052,14,1672531200,1672531220,8801,14,1
17145135@N00,1052,9,1672531200,1672531220,8802,14,1
17145135@N00,1052,20,1672531200,1672531220,8803,14,1
17145135@N00,1052,18,1672531200,1672531220,8804,14,1
17145135@N00,1052,3,1672531200,1672531220,8805,14,1
17145135@N00,1052,1,1672531200,1672531220,8806,14,1
46602694@N00,4419,27,1672531200,1672531220,8807,7,1
46602694@N00,4419,14,1672531200,1672531220,8808,7,1
46602694@N00,4419,15,1672531200,1672531220,8809,7,1
46602694@N00,4419,17,1672531200,1672531220,8810,7,1
46602694@N00,4419,18,1672531200,1672531220,8811,7,1
46602694@N00,4419,2,1672531200,1672531220,8812,7,1
46602694@N00,4419,1,1672531200,1672531220,8813,7,1
20322483@N05,1156,13,1672531200,1672531220,8814,3,1
20322483@N05,1156,6,1672531200,1672531220,8815,3,1
20322483@N05,1156,27,1672531200,1672531220,8816,3,1
25126729@N00,1894,13,1672531200,1672531220,8817,4,1
25126729@N00,1894,4,1672531200,1672531220,8818,4,1
25126729@N00,1894,26,1672531200,1672531220,8819,4,1
25126729@N00,1894,27,1672531200,1672531220,8820,4,1
99813844@N00,8119,13,1672531200,1672531220,8821,4,1
99813844@N00,8119,1,1672531200,1672531220,8822,4,1
99813844@N00,8119,16,1672531200,1672531220,8823,4,1
99813844@N00,8119,27,1672531200,1672531220,8824,4,1
51746586@N06,4917,13,1672531200,1672531220,8825,4,1
51746586@N06,4917,20,1672531200,1672531220,8826,4,1
51746586@N06,4917,19,1672531200,1672531220,8827,4,1
51746586@N06,4917,27,1672531200,1672531220,8828,4,1
65105672@N00,5835,13,1672531200,1672531220,8829,4,1
65105672@N00,5835,17,1672531200,1672531220,8830,4,1
65105672@N00,5835,16,1672531200,1672531220,8831,4,1
65105672@N00,5835,27,1672531200,1672531220,8832,4,1
77865420@N00,6557,13,1672531200,1672531220,8833,6,1
77865420@N00,6557,18,1672531200,1672531220,8834,6,1
77865420@N00,6557,10,1672531200,1672531220,8835,6,1
77865420@N00,6557,16,1672531200,1672531220,8836,6,1
77865420@N00,6557,4,1672531200,1672531220,8837,6,1
77865420@N00,6557,27,1672531200,1672531220,8838,6,1
31291728@N05,2700,10,1672531200,1672531220,8839,5,1
31291728@N05,2700,7,1672531200,1672531220,8840,5,1
31291728@N05,2700,6,1672531200,1672531220,8841,5,1
31291728@N05,2700,4,1672531200,1672531220,8842,5,1
31291728@N05,2700,19,1672531200,1672531220,8843,5,1
44684173@N00,4224,15,1672531200,1672531220,8844,10,1
44684173@N00,4224,3,1672531200,1672531220,8845,10,1
44684173@N00,4224,2,1672531200,1672531220,8846,10,1
44684173@N00,4224,9,1672531200,1672531220,8847,10,1
44684173@N00,4224,20,1672531200,1672531220,8848,10,1
44684173@N00,4224,25,1672531200,1672531220,8849,10,1
44684173@N00,4224,26,1672531200,1672531220,8850,10,1
44684173@N00,4224,17,1672531200,1672531220,8851,10,1
44684173@N00,4224,14,1672531200,1672531220,8852,10,1
44684173@N00,4224,19,1672531200,1672531220,8853,10,1
64478148@N07,5756,15,1672531200,1672531220,8854,5,1
64478148@N07,5756,13,1672531200,1672531220,8855,5,1
64478148@N07,5756,7,1672531200,1672531220,8856,5,1
64478148@N07,5756,8,1672531200,1672531220,8857,5,1
64478148@N07,5756,19,1672531200,1672531220,8858,5,1
26678134@N04,2139,9,1672531200,1672531220,8859,3,1
26678134@N04,2139,11,1672531200,1672531220,8860,3,1
26678134@N04,2139,19,1672531200,1672531220,8861,3,1
30573133@N00,2646,9,1672531200,1672531220,8862,3,1
30573133@N00,2646,13,1672531200,1672531220,8863,3,1
30573133@N00,2646,19,1672531200,1672531220,8864,3,1
76830337@N07,6445,9,1672531200,1672531220,8865,3,1
76830337@N07,6445,26,1672531200,1672531220,8866,3,1
76830337@N07,6445,19,1672531200,1672531220,8867,3,1
22273519@N07,1372,9,1672531200,1672531220,8868,3,1
22273519@N07,1372,27,1672531200,1672531220,8869,3,1
22273519@N07,1372,19,1672531200,1672531220,8870,3,1
26531284@N02,2055,9,1672531200,1672531220,8871,6,1
26531284@N02,2055,27,1672531200,1672531220,8872,6,1
26531284@N02,2055,16,1672531200,1672531220,8873,6,1
26531284@N02,2055,6,1672531200,1672531220,8874,6,1
26531284@N02,2055,1,1672531200,1672531220,8875,6,1
26531284@N02,2055,19,1672531200,1672531220,8876,6,1
63513545@N00,5691,15,1672531200,1672531220,8877,7,1
63513545@N00,5691,21,1672531200,1672531220,8878,7,1
63513545@N00,5691,23,1672531200,1672531220,8879,7,1
63513545@N00,5691,27,1672531200,1672531220,8880,7,1
63513545@N00,5691,9,1672531200,1672531220,8881,7,1
63513545@N00,5691,6,1672531200,1672531220,8882,7,1
63513545@N00,5691,7,1672531200,1672531220,8883,7,1
38102706@N05,3421,15,1672531200,1672531220,8884,7,1
38102706@N05,3421,9,1672531200,1672531220,8885,7,1
38102706@N05,3421,6,1672531200,1672531220,8886,7,1
38102706@N05,3421,5,1672531200,1672531220,8887,7,1
38102706@N05,3421,2,1672531200,1672531220,8888,7,1
38102706@N05,3421,1,1672531200,1672531220,8889,7,1
38102706@N05,3421,7,1672531200,1672531220,8890,7,1
8803306@N02,7270,15,1672531200,1672531220,8891,4,1
8803306@N02,7270,13,1672531200,1672531220,8892,4,1
8803306@N02,7270,27,1672531200,1672531220,8893,4,1
8803306@N02,7270,7,1672531200,1672531220,8894,4,1
35380796@N03,3112,2,1672531200,1672531220,8895,5,1
35380796@N03,3112,16,1672531200,1672531220,8896,5,1
35380796@N03,3112,17,1672531200,1672531220,8897,5,1
35380796@N03,3112,21,1672531200,1672531220,8898,5,1
35380796@N03,3112,22,1672531200,1672531220,8899,5,1
35380796@N03,3115,3,1672531200,1672531220,8900,7,1
35380796@N03,3115,13,1672531200,1672531220,8901,7,1
35380796@N03,3115,21,1672531200,1672531220,8902,7,1
35380796@N03,3115,22,1672531200,1672531220,8903,7,1
35380796@N03,3115,12,1672531200,1672531220,8904,7,1
35380796@N03,3115,2,1672531200,1672531220,8905,7,1
35380796@N03,3115,1,1672531200,1672531220,8906,7,1
99119735@N06,8079,3,1672531200,1672531220,8907,8,1
99119735@N06,8079,27,1672531200,1672531220,8908,8,1
99119735@N06,8079,14,1672531200,1672531220,8909,8,1
99119735@N06,8079,10,1672531200,1672531220,8910,8,1
99119735@N06,8079,9,1672531200,1672531220,8911,8,1
99119735@N06,8079,8,1672531200,1672531220,8912,8,1
99119735@N06,8079,15,1672531200,1672531220,8913,8,1
99119735@N06,8079,1,1672531200,1672531220,8914,8,1
77932199@N07,6566,24,1672531200,1672531220,8915,6,1
77932199@N07,6566,22,1672531200,1672531220,8916,6,1
77932199@N07,6566,18,1672531200,1672531220,8917,6,1
77932199@N07,6566,15,1672531200,1672531220,8918,6,1
77932199@N07,6566,8,1672531200,1672531220,8919,6,1
77932199@N07,6566,27,1672531200,1672531220,8920,6,1
101445497@N05,90,24,1672531200,1672531220,8921,3,1
101445497@N05,90,10,1672531200,1672531220,8922,3,1
101445497@N05,90,27,1672531200,1672531220,8923,3,1
131412080@N05,683,24,1672531200,1672531220,8924,12,1
131412080@N05,683,21,1672531200,1672531220,8925,12,1
131412080@N05,683,25,1672531200,1672531220,8926,12,1
131412080@N05,683,26,1672531200,1672531220,8927,12,1
131412080@N05,683,23,1672531200,1672531220,8928,12,1
131412080@N05,683,20,1672531200,1672531220,8929,12,1
131412080@N05,683,22,1672531200,1672531220,8930,12,1
131412080@N05,683,15,1672531200,1672531220,8931,12,1
131412080@N05,683,14,1672531200,1672531220,8932,12,1
131412080@N05,683,6,1672531200,1672531220,8933,12,1
131412080@N05,683,2,1672531200,1672531220,8934,12,1
131412080@N05,683,27,1672531200,1672531220,8935,12,1
26522673@N07,2046,24,1672531200,1672531220,8936,8,1
26522673@N07,2046,25,1672531200,1672531220,8937,8,1
26522673@N07,2046,21,1672531200,1672531220,8938,8,1
26522673@N07,2046,2,1672531200,1672531220,8939,8,1
26522673@N07,2046,1,1672531200,1672531220,8940,8,1
26522673@N07,2046,5,1672531200,1672531220,8941,8,1
26522673@N07,2046,16,1672531200,1672531220,8942,8,1
26522673@N07,2046,27,1672531200,1672531220,8943,8,1
31692641@N00,2753,24,1672531200,1672531220,8944,7,1
31692641@N00,2753,18,1672531200,1672531220,8945,7,1
31692641@N00,2753,3,1672531200,1672531220,8946,7,1
31692641@N00,2753,21,1672531200,1672531220,8947,7,1
31692641@N00,2753,13,1672531200,1672531220,8948,7,1
31692641@N00,2753,22,1672531200,1672531220,8949,7,1
31692641@N00,2753,27,1672531200,1672531220,8950,7,1
35380796@N03,3113,24,1672531200,1672531220,8951,11,1
35380796@N03,3113,21,1672531200,1672531220,8952,11,1
35380796@N03,3113,19,1672531200,1672531220,8953,11,1
35380796@N03,3113,12,1672531200,1672531220,8954,11,1
35380796@N03,3113,15,1672531200,1672531220,8955,11,1
35380796@N03,3113,14,1672531200,1672531220,8956,11,1
35380796@N03,3113,2,1672531200,1672531220,8957,11,1
35380796@N03,3113,16,1672531200,1672531220,8958,11,1
35380796@N03,3113,22,1672531200,1672531220,8959,11,1
35380796@N03,3113,20,1672531200,1672531220,8960,11,1
35380796@N03,3113,27,1672531200,1672531220,8961,11,1
38102706@N05,3480,24,1672531200,1672531220,8962,5,1
38102706@N05,3480,22,1672531200,1672531220,8963,5,1
38102706@N05,3480,17,1672531200,1672531220,8964,5,1
38102706@N05,3480,1,1672531200,1672531220,8965,5,1
38102706@N05,3480,27,1672531200,1672531220,8966,5,1
59288549@N02,5340,24,1672531200,1672531220,8967,5,1
59288549@N02,5340,20,1672531200,1672531220,8968,5,1
59288549@N02,5340,22,1672531200,1672531220,8969,5,1
59288549@N02,5340,18,1672531200,1672531220,8970,5,1
59288549@N02,5340,27,1672531200,1672531220,8971,5,1
47125846@N08,4459,24,1672531200,1672531220,8972,6,1
47125846@N08,4459,23,1672531200,1672531220,8973,6,1
47125846@N08,4459,13,1672531200,1672531220,8974,6,1
47125846@N08,4459,12,1672531200,1672531220,8975,6,1
47125846@N08,4459,9,1672531200,1672531220,8976,6,1
47125846@N08,4459,27,1672531200,1672531220,8977,6,1
48889050018@N01,4701,2,1672531200,1672531220,8978,3,1
48889050018@N01,4701,27,1672531200,1672531220,8979,3,1
48889050018@N01,4701,25,1672531200,1672531220,8980,3,1
46866350@N00,4441,2,1672531200,1672531220,8981,9,1
46866350@N00,4441,14,1672531200,1672531220,8982,9,1
46866350@N00,4441,27,1672531200,1672531220,8983,9,1
46866350@N00,4441,3,1672531200,1672531220,8984,9,1
46866350@N00,4441,12,1672531200,1672531220,8985,9,1
46866350@N00,4441,9,1672531200,1672531220,8986,9,1
46866350@N00,4441,20,1672531200,1672531220,8987,9,1
46866350@N00,4441,26,1672531200,1672531220,8988,9,1
46866350@N00,4441,25,1672531200,1672531220,8989,9,1
76665138@N00,6433,2,1672531200,1672531220,8990,10,1
76665138@N00,6433,3,1672531200,1672531220,8991,10,1
76665138@N00,6433,9,1672531200,1672531220,8992,10,1
76665138@N00,6433,14,1672531200,1672531220,8993,10,1
76665138@N00,6433,27,1672531200,1672531220,8994,10,1
76665138@N00,6433,17,1672531200,1672531220,8995,10,1
76665138@N00,6433,26,1672531200,1672531220,8996,10,1
76665138@N00,6433,20,1672531200,1672531220,8997,10,1
76665138@N00,6433,19,1672531200,1672531220,8998,10,1
76665138@N00,6433,25,1672531200,1672531220,8999,10,1
49103297@N04,4743,5,1672531200,1672531220,9000,7,1
49103297@N04,4743,6,1672531200,1672531220,9001,7,1
49103297@N04,4743,27,1672531200,1672531220,9002,7,1
49103297@N04,4743,13,1672531200,1672531220,9003,7,1
49103297@N04,4743,3,1672531200,1672531220,9004,7,1
49103297@N04,4743,4,1672531200,1672531220,9005,7,1
49103297@N04,4743,9,1672531200,1672531220,9006,7,1
9261503@N08,7571,5,1672531200,1672531220,9007,5,1
9261503@N08,7571,4,1672531200,1672531220,9008,5,1
9261503@N08,7571,17,1672531200,1672531220,9009,5,1
9261503@N08,7571,16,1672531200,1672531220,9010,5,1
9261503@N08,7571,9,1672531200,1672531220,9011,5,1
132472019@N05,700,12,1672531200,1672531220,9012,3,1
132472019@N05,700,17,1672531200,1672531220,9013,3,1
132472019@N05,700,23,1672531200,1672531220,9014,3,1
24435279@N00,1772,4,1672531200,1672531220,9015,4,1
24435279@N00,1772,27,1672531200,1672531220,9016,4,1
24435279@N00,1772,20,1672531200,1672531220,9017,4,1
24435279@N00,1772,19,1672531200,1672531220,9018,4,1
20322483@N05,1154,4,1672531200,1672531220,9019,6,1
20322483@N05,1154,8,1672531200,1672531220,9020,6,1
20322483@N05,1154,2,1672531200,1672531220,9021,6,1
20322483@N05,1154,27,1672531200,1672531220,9022,6,1
20322483@N05,1154,21,1672531200,1672531220,9023,6,1
20322483@N05,1154,19,1672531200,1672531220,9024,6,1
75742976@N05,6382,4,1672531200,1672531220,9025,4,1
75742976@N05,6382,26,1672531200,1672531220,9026,4,1
75742976@N05,6382,8,1672531200,1672531220,9027,4,1
75742976@N05,6382,19,1672531200,1672531220,9028,4,1
131412080@N05,681,4,1672531200,1672531220,9029,15,1
131412080@N05,681,3,1672531200,1672531220,9030,15,1
131412080@N05,681,24,1672531200,1672531220,9031,15,1
131412080@N05,681,21,1672531200,1672531220,9032,15,1
131412080@N05,681,27,1672531200,1672531220,9033,15,1
131412080@N05,681,9,1672531200,1672531220,9034,15,1
131412080@N05,681,14,1672531200,1672531220,9035,15,1
131412080@N05,681,16,1672531200,1672531220,9036,15,1
131412080@N05,681,8,1672531200,1672531220,9037,15,1
131412080@N05,681,11,1672531200,1672531220,9038,15,1
131412080@N05,681,10,1672531200,1672531220,9039,15,1
131412080@N05,681,2,1672531200,1672531220,9040,15,1
131412080@N05,681,5,1672531200,1672531220,9041,15,1
131412080@N05,681,17,1672531200,1672531220,9042,15,1
131412080@N05,681,19,1672531200,1672531220,9043,15,1
26678134@N04,2113,23,1672531200,1672531220,9044,7,1
26678134@N04,2113,24,1672531200,1672531220,9045,7,1
26678134@N04,2113,21,1672531200,1672531220,9046,7,1
26678134@N04,2113,26,1672531200,1672531220,9047,7,1
26678134@N04,2113,16,1672531200,1672531220,9048,7,1
26678134@N04,2113,1,1672531200,1672531220,9049,7,1
26678134@N04,2113,10,1672531200,1672531220,9050,7,1
101195207@N02,72,3,1672531200,1672531220,9051,4,1
101195207@N02,72,2,1672531200,1672531220,9052,4,1
101195207@N02,72,27,1672531200,1672531220,9053,4,1
101195207@N02,72,6,1672531200,1672531220,9054,4,1
74227781@N00,6277,3,1672531200,1672531220,9055,4,1
74227781@N00,6277,4,1672531200,1672531220,9056,4,1
74227781@N00,6277,8,1672531200,1672531220,9057,4,1
74227781@N00,6277,6,1672531200,1672531220,9058,4,1
26522673@N07,2050,3,1672531200,1672531220,9059,6,1
26522673@N07,2050,14,1672531200,1672531220,9060,6,1
26522673@N07,2050,16,1672531200,1672531220,9061,6,1
26522673@N07,2050,27,1672531200,1672531220,9062,6,1
26522673@N07,2050,1,1672531200,1672531220,9063,6,1
26522673@N07,2050,6,1672531200,1672531220,9064,6,1
105156445@N06,178,3,1672531200,1672531220,9065,7,1
105156445@N06,178,27,1672531200,1672531220,9066,7,1
105156445@N06,178,23,1672531200,1672531220,9067,7,1
105156445@N06,178,1,1672531200,1672531220,9068,7,1
105156445@N06,178,2,1672531200,1672531220,9069,7,1
105156445@N06,178,4,1672531200,1672531220,9070,7,1
105156445@N06,178,6,1672531200,1672531220,9071,7,1
26573031@N05,2067,15,1672531200,1672531220,9072,4,1
26573031@N05,2067,18,1672531200,1672531220,9073,4,1
26573031@N05,2067,7,1672531200,1672531220,9074,4,1
26573031@N05,2067,10,1672531200,1672531220,9075,4,1
79172203@N00,6685,15,1672531200,1672531220,9076,3,1
79172203@N00,6685,13,1672531200,1672531220,9077,3,1
79172203@N00,6685,10,1672531200,1672531220,9078,3,1
15531512@N00,983,15,1672531200,1672531220,9079,8,1
15531512@N00,983,12,1672531200,1672531220,9080,8,1
15531512@N00,983,13,1672531200,1672531220,9081,8,1
15531512@N00,983,27,1672531200,1672531220,9082,8,1
15531512@N00,983,4,1672531200,1672531220,9083,8,1
15531512@N00,983,23,1672531200,1672531220,9084,8,1
15531512@N00,983,9,1672531200,1672531220,9085,8,1
15531512@N00,983,10,1672531200,1672531220,9086,8,1
29833862@N00,2544,23,1672531200,1672531220,9087,11,1
29833862@N00,2544,26,1672531200,1672531220,9088,11,1
29833862@N00,2544,11,1672531200,1672531220,9089,11,1
29833862@N00,2544,8,1672531200,1672531220,9090,11,1
29833862@N00,2544,4,1672531200,1672531220,9091,11,1
29833862@N00,2544,6,1672531200,1672531220,9092,11,1
29833862@N00,2544,1,1672531200,1672531220,9093,11,1
29833862@N00,2544,9,1672531200,1672531220,9094,11,1
29833862@N00,2544,15,1672531200,1672531220,9095,11,1
29833862@N00,2544,13,1672531200,1672531220,9096,11,1
29833862@N00,2544,16,1672531200,1672531220,9097,11,1
7366969@N02,6236,23,1672531200,1672531220,9098,9,1
7366969@N02,6236,24,1672531200,1672531220,9099,9,1
7366969@N02,6236,20,1672531200,1672531220,9100,9,1
7366969@N02,6236,27,1672531200,1672531220,9101,9,1
7366969@N02,6236,7,1672531200,1672531220,9102,9,1
7366969@N02,6236,6,1672531200,1672531220,9103,9,1
7366969@N02,6236,18,1672531200,1672531220,9104,9,1
7366969@N02,6236,13,1672531200,1672531220,9105,9,1
7366969@N02,6236,16,1672531200,1672531220,9106,9,1
36521965978@N01,3245,23,1672531200,1672531220,9107,4,1
36521965978@N01,3245,1,1672531200,1672531220,9108,4,1
36521965978@N01,3245,2,1672531200,1672531220,9109,4,1
36521965978@N01,3245,16,1672531200,1672531220,9110,4,1
9036889@N06,7411,8,1672531200,1672531220,9111,3,1
9036889@N06,7411,7,1672531200,1672531220,9112,3,1
9036889@N06,7411,16,1672531200,1672531220,9113,3,1
26678134@N04,2144,4,1672531200,1672531220,9114,10,1
26678134@N04,2144,27,1672531200,1672531220,9115,10,1
26678134@N04,2144,1,1672531200,1672531220,9116,10,1
26678134@N04,2144,10,1672531200,1672531220,9117,10,1
26678134@N04,2144,14,1672531200,1672531220,9118,10,1
26678134@N04,2144,13,1672531200,1672531220,9119,10,1
26678134@N04,2144,17,1672531200,1672531220,9120,10,1
26678134@N04,2144,22,1672531200,1672531220,9121,10,1
26678134@N04,2144,19,1672531200,1672531220,9122,10,1
26678134@N04,2144,18,1672531200,1672531220,9123,10,1
42486569@N00,3863,4,1672531200,1672531220,9124,3,1
42486569@N00,3863,5,1672531200,1672531220,9125,3,1
42486569@N00,3863,18,1672531200,1672531220,9126,3,1
14261584@N00,805,17,1672531200,1672531220,9127,8,1
14261584@N00,805,13,1672531200,1672531220,9128,8,1
14261584@N00,805,9,1672531200,1672531220,9129,8,1
14261584@N00,805,6,1672531200,1672531220,9130,8,1
14261584@N00,805,1,1672531200,1672531220,9131,8,1
14261584@N00,805,27,1672531200,1672531220,9132,8,1
14261584@N00,805,21,1672531200,1672531220,9133,8,1
14261584@N00,805,26,1672531200,1672531220,9134,8,1
23720661@N08,1696,17,1672531200,1672531220,9135,9,1
23720661@N08,1696,3,1672531200,1672531220,9136,9,1
23720661@N08,1696,4,1672531200,1672531220,9137,9,1
23720661@N08,1696,13,1672531200,1672531220,9138,9,1
23720661@N08,1696,18,1672531200,1672531220,9139,9,1
23720661@N08,1696,21,1672531200,1672531220,9140,9,1
23720661@N08,1696,27,1672531200,1672531220,9141,9,1
23720661@N08,1696,16,1672531200,1672531220,9142,9,1
23720661@N08,1696,26,1672531200,1672531220,9143,9,1
57268629@N00,5236,17,1672531200,1672531220,9144,6,1
57268629@N00,5236,13,1672531200,1672531220,9145,6,1
57268629@N00,5236,12,1672531200,1672531220,9146,6,1
57268629@N00,5236,10,1672531200,1672531220,9147,6,1
57268629@N00,5236,2,1672531200,1672531220,9148,6,1
57268629@N00,5236,26,1672531200,1672531220,9149,6,1
97023479@N08,7955,17,1672531200,1672531220,9150,8,1
97023479@N08,7955,27,1672531200,1672531220,9151,8,1
97023479@N08,7955,4,1672531200,1672531220,9152,8,1
97023479@N08,7955,20,1672531200,1672531220,9153,8,1
97023479@N08,7955,19,1672531200,1672531220,9154,8,1
97023479@N08,7955,22,1672531200,1672531220,9155,8,1
97023479@N08,7955,13,1672531200,1672531220,9156,8,1
97023479@N08,7955,26,1672531200,1672531220,9157,8,1
48861861@N08,4655,18,1672531200,1672531220,9158,8,1
48861861@N08,4655,15,1672531200,1672531220,9159,8,1
48861861@N08,4655,2,1672531200,1672531220,9160,8,1
48861861@N08,4655,17,1672531200,1672531220,9161,8,1
48861861@N08,4655,26,1672531200,1672531220,9162,8,1
48861861@N08,4655,22,1672531200,1672531220,9163,8,1
48861861@N08,4655,1,1672531200,1672531220,9164,8,1
48861861@N08,4655,4,1672531200,1672531220,9165,8,1
40937461@N02,3701,18,1672531200,1672531220,9166,6,1
40937461@N02,3701,26,1672531200,1672531220,9167,6,1
40937461@N02,3701,22,1672531200,1672531220,9168,6,1
40937461@N02,3701,21,1672531200,1672531220,9169,6,1
40937461@N02,3701,16,1672531200,1672531220,9170,6,1
40937461@N02,3701,4,1672531200,1672531220,9171,6,1
79959485@N00,6740,4,1672531200,1672531220,9172,7,1
79959485@N00,6740,25,1672531200,1672531220,9173,7,1
79959485@N00,6740,24,1672531200,1672531220,9174,7,1
79959485@N00,6740,20,1672531200,1672531220,9175,7,1
79959485@N00,6740,19,1672531200,1672531220,9176,7,1
79959485@N00,6740,14,1672531200,1672531220,9177,7,1
79959485@N00,6740,1,1672531200,1672531220,9178,7,1
62704710@N03,5605,19,1672531200,1672531220,9179,5,1
62704710@N03,5605,18,1672531200,1672531220,9180,5,1
62704710@N03,5605,21,1672531200,1672531220,9181,5,1
62704710@N03,5605,9,1672531200,1672531220,9182,5,1
62704710@N03,5605,11,1672531200,1672531220,9183,5,1
23673310@N02,1643,9,1672531200,1672531220,9184,5,1
23673310@N02,1643,11,1672531200,1672531220,9185,5,1
23673310@N02,1643,6,1672531200,1672531220,9186,5,1
23673310@N02,1643,26,1672531200,1672531220,9187,5,1
23673310@N02,1643,23,1672531200,1672531220,9188,5,1
23720661@N08,1688,17,1672531200,1672531220,9189,9,1
23720661@N08,1688,26,1672531200,1672531220,9190,9,1
23720661@N08,1688,18,1672531200,1672531220,9191,9,1
23720661@N08,1688,3,1672531200,1672531220,9192,9,1
23720661@N08,1688,4,1672531200,1672531220,9193,9,1
23720661@N08,1688,27,1672531200,1672531220,9194,9,1
23720661@N08,1688,21,1672531200,1672531220,9195,9,1
23720661@N08,1688,24,1672531200,1672531220,9196,9,1
23720661@N08,1688,13,1672531200,1672531220,9197,9,1
47125846@N08,4467,17,1672531200,1672531220,9198,3,1
47125846@N08,4467,26,1672531200,1672531220,9199,3,1
47125846@N08,4467,13,1672531200,1672531220,9200,3,1
7367216@N05,6248,17,1672531200,1672531220,9201,4,1
7367216@N05,6248,14,1672531200,1672531220,9202,4,1
7367216@N05,6248,10,1672531200,1672531220,9203,4,1
7367216@N05,6248,13,1672531200,1672531220,9204,4,1
7383636@N06,6260,17,1672531200,1672531220,9205,5,1
7383636@N06,6260,27,1672531200,1672531220,9206,5,1
7383636@N06,6260,7,1672531200,1672531220,9207,5,1
7383636@N06,6260,15,1672531200,1672531220,9208,5,1
7383636@N06,6260,13,1672531200,1672531220,9209,5,1
25360342@N02,1909,15,1672531200,1672531220,9210,5,1
25360342@N02,1909,21,1672531200,1672531220,9211,5,1
25360342@N02,1909,20,1672531200,1672531220,9212,5,1
25360342@N02,1909,19,1672531200,1672531220,9213,5,1
25360342@N02,1909,14,1672531200,1672531220,9214,5,1
34153311@N05,3002,15,1672531200,1672531220,9215,3,1
34153311@N05,3002,17,1672531200,1672531220,9216,3,1
34153311@N05,3002,14,1672531200,1672531220,9217,3,1
42118699@N08,3836,15,1672531200,1672531220,9218,3,1
42118699@N08,3836,10,1672531200,1672531220,9219,3,1
42118699@N08,3836,14,1672531200,1672531220,9220,3,1
55615740@N00,5174,15,1672531200,1672531220,9221,4,1
55615740@N00,5174,12,1672531200,1672531220,9222,4,1
55615740@N00,5174,13,1672531200,1672531220,9223,4,1
55615740@N00,5174,14,1672531200,1672531220,9224,4,1
63257911@N00,5648,15,1672531200,1672531220,9225,4,1
63257911@N00,5648,4,1672531200,1672531220,9226,4,1
63257911@N00,5648,6,1672531200,1672531220,9227,4,1
63257911@N00,5648,14,1672531200,1672531220,9228,4,1
96062950@N02,7765,15,1672531200,1672531220,9229,10,1
